Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","212","Dominica","6226","Value","7004","Cost of a healthy diet (PPP dollar per person per day)","2018","2018","PPP dollar per person per day","4.146","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","212","Dominica","6226","Value","7004","Cost of a healthy diet (PPP dollar per person per day)","2019","2019","PPP dollar per person per day","4.236","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","212","Dominica","6226","Value","7004","Cost of a healthy diet (PPP dollar per person per day)","2020","2020","PPP dollar per person per day","4.345","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","212","Dominica","6121","Value","7005","Percentage of the population unable to afford a healthy diet (percent)","2017","2017","%","","O","Missing value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","212","Dominica","6121","Value","7005","Percentage of the population unable to afford a healthy diet (percent)","2018","2018","%","","O","Missing value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","212","Dominica","6121","Value","7005","Percentage of the population unable to afford a healthy diet (percent)","2019","2019","%","","O","Missing value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","212","Dominica","6121","Value","7005","Percentage of the population unable to afford a healthy diet (percent)","2020","2020","%","","O","Missing value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","214","Dominican Republic","6226","Value","7004","Cost of a healthy diet (PPP dollar per person per day)","2017","2017","PPP dollar per person per day","3.521","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","214","Dominican Republic","6226","Value","7004","Cost of a healthy diet (PPP dollar per person per day)","2018","2018","PPP dollar per person per day","3.608","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","214","Dominican Republic","6226","Value","7004","Cost of a healthy diet (PPP dollar per person per day)","2019","2019","PPP dollar per person per day","3.744","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","214","Dominican Republic","6226","Value","7004","Cost of a healthy diet (PPP dollar per person per day)","2020","2020","PPP dollar per person per day","3.884","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","214","Dominican Republic","6121","Value","7005","Percentage of the population unable to afford a healthy diet (percent)","2017","2017","%","21.2","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","214","Dominican Republic","6121","Value","7005","Percentage of the population unable to afford a healthy diet (percent)","2018","2018","%","18.1","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","214","Dominican Republic","6121","Value","7005","Percentage of the population unable to afford a healthy diet (percent)","2019","2019","%","17.1","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","214","Dominican Republic","6121","Value","7005","Percentage of the population unable to afford a healthy diet (percent)","2020","2020","%","18.3","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","218","Ecuador","6226","Value","7004","Cost of a healthy diet (PPP dollar per person per day)","2017","2017","PPP dollar per person per day","2.788","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","218","Ecuador","6226","Value","7004","Cost of a healthy diet (PPP dollar per person per day)","2018","2018","PPP dollar per person per day","2.816","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","218","Ecuador","6226","Value","7004","Cost of a healthy diet (PPP dollar per person per day)","2019","2019","PPP dollar per person per day","2.861","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","218","Ecuador","6226","Value","7004","Cost of a healthy diet (PPP dollar per person per day)","2020","2020","PPP dollar per person per day","2.928","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","218","Ecuador","6121","Value","7005","Percentage of the population unable to afford a healthy diet (percent)","2017","2017","%","18.9","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","218","Ecuador","6121","Value","7005","Percentage of the population unable to afford a healthy diet (percent)","2018","2018","%","19.4","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","218","Ecuador","6121","Value","7005","Percentage of the population unable to afford a healthy diet (percent)","2019","2019","%","21.1","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","218","Ecuador","6121","Value","7005","Percentage of the population unable to afford a healthy diet (percent)","2020","2020","%","21.4","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","818","Egypt","6226","Value","7004","Cost of a healthy diet (PPP dollar per person per day)","2017","2017","PPP dollar per person per day","3.457","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","818","Egypt","6226","Value","7004","Cost of a healthy diet (PPP dollar per person per day)","2018","2018","PPP dollar per person per day","3.507","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","818","Egypt","6226","Value","7004","Cost of a healthy diet (PPP dollar per person per day)","2019","2019","PPP dollar per person per day","3.503","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","818","Egypt","6226","Value","7004","Cost of a healthy diet (PPP dollar per person per day)","2020","2020","PPP dollar per person per day","3.369","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","818","Egypt","6121","Value","7005","Percentage of the population unable to afford a healthy diet (percent)","2017","2017","%","76.2","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","818","Egypt","6121","Value","7005","Percentage of the population unable to afford a healthy diet (percent)","2018","2018","%","78.5","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","818","Egypt","6121","Value","7005","Percentage of the population unable to afford a healthy diet (percent)","2019","2019","%","75.9","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","818","Egypt","6121","Value","7005","Percentage of the population unable to afford a healthy diet (percent)","2020","2020","%","72.9","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","226","Equatorial Guinea","6226","Value","7004","Cost of a healthy diet (PPP dollar per person per day)","2017","2017","PPP dollar per person per day","3.526","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","226","Equatorial Guinea","6226","Value","7004","Cost of a healthy diet (PPP dollar per person per day)","2018","2018","PPP dollar per person per day","3.599","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","226","Equatorial Guinea","6226","Value","7004","Cost of a healthy diet (PPP dollar per person per day)","2019","2019","PPP dollar per person per day","3.635","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","226","Equatorial Guinea","6226","Value","7004","Cost of a healthy diet (PPP dollar per person per day)","2020","2020","PPP dollar per person per day","3.676","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","226","Equatorial Guinea","6121","Value","7005","Percentage of the population unable to afford a healthy diet (percent)","2017","2017","%","","O","Missing value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","226","Equatorial Guinea","6121","Value","7005","Percentage of the population unable to afford a healthy diet (percent)","2018","2018","%","","O","Missing value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","226","Equatorial Guinea","6121","Value","7005","Percentage of the population unable to afford a healthy diet (percent)","2019","2019","%","","O","Missing value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","226","Equatorial Guinea","6121","Value","7005","Percentage of the population unable to afford a healthy diet (percent)","2020","2020","%","","O","Missing value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","233","Estonia","6226","Value","7004","Cost of a healthy diet (PPP dollar per person per day)","2017","2017","PPP dollar per person per day","3.125","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","233","Estonia","6226","Value","7004","Cost of a healthy diet (PPP dollar per person per day)","2018","2018","PPP dollar per person per day","3.188","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","233","Estonia","6226","Value","7004","Cost of a healthy diet (PPP dollar per person per day)","2019","2019","PPP dollar per person per day","3.17","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","233","Estonia","6226","Value","7004","Cost of a healthy diet (PPP dollar per person per day)","2020","2020","PPP dollar per person per day","3.308","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","233","Estonia","6121","Value","7005","Percentage of the population unable to afford a healthy diet (percent)","2017","2017","%","1","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","233","Estonia","6121","Value","7005","Percentage of the population unable to afford a healthy diet (percent)","2018","2018","%","0.8","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","233","Estonia","6121","Value","7005","Percentage of the population unable to afford a healthy diet (percent)","2019","2019","%","1.2","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","233","Estonia","6121","Value","7005","Percentage of the population unable to afford a healthy diet (percent)","2020","2020","%","1.3","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","748","Eswatini","6226","Value","7004","Cost of a healthy diet (PPP dollar per person per day)","2017","2017","PPP dollar per person per day","3.428","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","748","Eswatini","6226","Value","7004","Cost of a healthy diet (PPP dollar per person per day)","2018","2018","PPP dollar per person per day","3.349","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","748","Eswatini","6226","Value","7004","Cost of a healthy diet (PPP dollar per person per day)","2019","2019","PPP dollar per person per day","3.395","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","748","Eswatini","6226","Value","7004","Cost of a healthy diet (PPP dollar per person per day)","2020","2020","PPP dollar per person per day","3.391","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","748","Eswatini","6121","Value","7005","Percentage of the population unable to afford a healthy diet (percent)","2017","2017","%","74.8","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","748","Eswatini","6121","Value","7005","Percentage of the population unable to afford a healthy diet (percent)","2018","2018","%","73","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","748","Eswatini","6121","Value","7005","Percentage of the population unable to afford a healthy diet (percent)","2019","2019","%","72.3","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","748","Eswatini","6121","Value","7005","Percentage of the population unable to afford a healthy diet (percent)","2020","2020","%","71.8","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","231","Ethiopia","6226","Value","7004","Cost of a healthy diet (PPP dollar per person per day)","2017","2017","PPP dollar per person per day","3.108","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","231","Ethiopia","6226","Value","7004","Cost of a healthy diet (PPP dollar per person per day)","2018","2018","PPP dollar per person per day","3.147","E","Estimated value"
