Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"FS","Suite of Food Security Indicators","076","Brazil","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20112013","2011-2013","%","3","E","Estimated value",""
"FS","Suite of Food Security Indicators","076","Brazil","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20122014","2012-2014","%","2.8","E","Estimated value",""
"FS","Suite of Food Security Indicators","076","Brazil","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20132015","2013-2015","%","2.5","E","Estimated value",""
"FS","Suite of Food Security Indicators","076","Brazil","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20142016","2014-2016","%","<2.5","E","Estimated value",""
"FS","Suite of Food Security Indicators","076","Brazil","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20152017","2015-2017","%","<2.5","E","Estimated value",""
"FS","Suite of Food Security Indicators","076","Brazil","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20162018","2016-2018","%","<2.5","E","Estimated value",""
"FS","Suite of Food Security Indicators","076","Brazil","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20172019","2017-2019","%","<2.5","E","Estimated value",""
"FS","Suite of Food Security Indicators","076","Brazil","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20182020","2018-2020","%","2.6","E","Estimated value",""
"FS","Suite of Food Security Indicators","076","Brazil","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20192021","2019-2021","%","4.1","E","Estimated value",""
"FS","Suite of Food Security Indicators","096","Brunei Darussalam","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20002002","2000-2002","%","20","E","Estimated value",""
"FS","Suite of Food Security Indicators","096","Brunei Darussalam","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20012003","2001-2003","%","19.3","E","Estimated value",""
"FS","Suite of Food Security Indicators","096","Brunei Darussalam","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20022004","2002-2004","%","18.3","E","Estimated value",""
"FS","Suite of Food Security Indicators","096","Brunei Darussalam","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20032005","2003-2005","%","17.7","E","Estimated value",""
"FS","Suite of Food Security Indicators","096","Brunei Darussalam","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20042006","2004-2006","%","17","E","Estimated value",""
"FS","Suite of Food Security Indicators","096","Brunei Darussalam","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20052007","2005-2007","%","16.2","E","Estimated value",""
"FS","Suite of Food Security Indicators","096","Brunei Darussalam","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20062008","2006-2008","%","15.2","E","Estimated value",""
"FS","Suite of Food Security Indicators","096","Brunei Darussalam","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20072009","2007-2009","%","14.2","E","Estimated value",""
"FS","Suite of Food Security Indicators","096","Brunei Darussalam","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20082010","2008-2010","%","12.8","E","Estimated value",""
"FS","Suite of Food Security Indicators","096","Brunei Darussalam","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20092011","2009-2011","%","11.4","E","Estimated value",""
"FS","Suite of Food Security Indicators","096","Brunei Darussalam","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20102012","2010-2012","%","10","E","Estimated value",""
"FS","Suite of Food Security Indicators","096","Brunei Darussalam","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20112013","2011-2013","%","9.2","E","Estimated value",""
"FS","Suite of Food Security Indicators","096","Brunei Darussalam","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20122014","2012-2014","%","8.4","E","Estimated value",""
"FS","Suite of Food Security Indicators","096","Brunei Darussalam","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20132015","2013-2015","%","8","E","Estimated value",""
"FS","Suite of Food Security Indicators","096","Brunei Darussalam","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20142016","2014-2016","%","7.4","E","Estimated value",""
"FS","Suite of Food Security Indicators","096","Brunei Darussalam","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20152017","2015-2017","%","6.8","E","Estimated value",""
"FS","Suite of Food Security Indicators","096","Brunei Darussalam","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20162018","2016-2018","%","6.2","E","Estimated value",""
"FS","Suite of Food Security Indicators","096","Brunei Darussalam","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20172019","2017-2019","%","5.8","E","Estimated value",""
"FS","Suite of Food Security Indicators","096","Brunei Darussalam","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20182020","2018-2020","%","5.8","E","Estimated value",""
"FS","Suite of Food Security Indicators","096","Brunei Darussalam","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20192021","2019-2021","%","5.9","E","Estimated value",""
"FS","Suite of Food Security Indicators","100","Bulgaria","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20002002","2000-2002","%","4","E","Estimated value",""
"FS","Suite of Food Security Indicators","100","Bulgaria","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20012003","2001-2003","%","4.2","E","Estimated value",""
"FS","Suite of Food Security Indicators","100","Bulgaria","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20022004","2002-2004","%","4.5","E","Estimated value",""
"FS","Suite of Food Security Indicators","100","Bulgaria","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20032005","2003-2005","%","4.9","E","Estimated value",""
"FS","Suite of Food Security Indicators","100","Bulgaria","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20042006","2004-2006","%","4.9","E","Estimated value",""
"FS","Suite of Food Security Indicators","100","Bulgaria","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20052007","2005-2007","%","5.1","E","Estimated value",""
"FS","Suite of Food Security Indicators","100","Bulgaria","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20062008","2006-2008","%","4.6","E","Estimated value",""
"FS","Suite of Food Security Indicators","100","Bulgaria","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20072009","2007-2009","%","4.5","E","Estimated value",""
"FS","Suite of Food Security Indicators","100","Bulgaria","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20082010","2008-2010","%","4.1","E","Estimated value",""
"FS","Suite of Food Security Indicators","100","Bulgaria","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20092011","2009-2011","%","4","E","Estimated value",""
"FS","Suite of Food Security Indicators","100","Bulgaria","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20102012","2010-2012","%","4","E","Estimated value",""
"FS","Suite of Food Security Indicators","100","Bulgaria","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20112013","2011-2013","%","3.7","E","Estimated value",""
"FS","Suite of Food Security Indicators","100","Bulgaria","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20122014","2012-2014","%","3.2","E","Estimated value",""
"FS","Suite of Food Security Indicators","100","Bulgaria","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20132015","2013-2015","%","3.3","E","Estimated value",""
"FS","Suite of Food Security Indicators","100","Bulgaria","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20142016","2014-2016","%","3.4","E","Estimated value",""
"FS","Suite of Food Security Indicators","100","Bulgaria","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20152017","2015-2017","%","3.5","E","Estimated value",""
"FS","Suite of Food Security Indicators","100","Bulgaria","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20162018","2016-2018","%","3","E","Estimated value",""
"FS","Suite of Food Security Indicators","100","Bulgaria","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20172019","2017-2019","%","2.8","E","Estimated value",""
"FS","Suite of Food Security Indicators","100","Bulgaria","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20182020","2018-2020","%","3","E","Estimated value",""
"FS","Suite of Food Security Indicators","100","Bulgaria","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20192021","2019-2021","%","3","E","Estimated value",""
"FS","Suite of Food Security Indicators","854","Burkina Faso","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20002002","2000-2002","%","22.6","E","Estimated value",""
"FS","Suite of Food Security Indicators","854","Burkina Faso","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20012003","2001-2003","%","20.5","E","Estimated value",""
"FS","Suite of Food Security Indicators","854","Burkina Faso","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20022004","2002-2004","%","18.6","E","Estimated value",""
"FS","Suite of Food Security Indicators","854","Burkina Faso","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20032005","2003-2005","%","18.1","E","Estimated value",""
