country,ISO,year,accountability,accountability_lower,accountability_upper,incgrp,wb_region,UNmemberstate,ISO_governing,UN_contregion_code,UN_continental_region,UN_subregion_code,UN_subregion,UN_intermedregion_code,UN_intermediary_region,m49_code
France,FRA,1978,1.609,1.436,1.825,High income,Europe & Central Asia,1,,150,Europe,155,Western Europe,,,250
France,FRA,2016,1.735,1.518,1.916,High income,Europe & Central Asia,1,,150,Europe,155,Western Europe,,,250
France,FRA,1989,1.6670001,1.478,1.88,High income,Europe & Central Asia,1,,150,Europe,155,Western Europe,,,250
France,FRA,1964,1.334,1.1289999,1.522,High income,Europe & Central Asia,1,,150,Europe,155,Western Europe,,,250
France,FRA,1966,1.324,1.127,1.522,High income,Europe & Central Asia,1,,150,Europe,155,Western Europe,,,250
France,FRA,1976,1.585,1.382,1.789,High income,Europe & Central Asia,1,,150,Europe,155,Western Europe,,,250
France,FRA,1986,1.655,1.451,1.847,High income,Europe & Central Asia,1,,150,Europe,155,Western Europe,,,250
France,FRA,2020,1.6569999,1.449,1.836,High income,Europe & Central Asia,1,,150,Europe,155,Western Europe,,,250
France,FRA,1961,1.286,1.103,1.506,High income,Europe & Central Asia,1,,150,Europe,155,Western Europe,,,250
France,FRA,2014,1.729,1.52,1.919,High income,Europe & Central Asia,1,,150,Europe,155,Western Europe,,,250
France,FRA,1994,1.669,1.457,1.86,High income,Europe & Central Asia,1,,150,Europe,155,Western Europe,,,250
France,FRA,1997,1.664,1.476,1.873,High income,Europe & Central Asia,1,,150,Europe,155,Western Europe,,,250
France,FRA,1975,1.592,1.413,1.803,High income,Europe & Central Asia,1,,150,Europe,155,Western Europe,,,250
France,FRA,1970,1.545,1.351,1.742,High income,Europe & Central Asia,1,,150,Europe,155,Western Europe,,,250
France,FRA,1963,1.3279999,1.153,1.5420001,High income,Europe & Central Asia,1,,150,Europe,155,Western Europe,,,250
France,FRA,1995,1.6390001,1.452,1.842,High income,Europe & Central Asia,1,,150,Europe,155,Western Europe,,,250
France,FRA,1996,1.6619999,1.478,1.8710001,High income,Europe & Central Asia,1,,150,Europe,155,Western Europe,,,250
France,FRA,2001,1.668,1.47,1.87,High income,Europe & Central Asia,1,,150,Europe,155,Western Europe,,,250
France,FRA,2006,1.665,1.479,1.859,High income,Europe & Central Asia,1,,150,Europe,155,Western Europe,,,250
France,FRA,2021,1.656,1.476,1.8660001,High income,Europe & Central Asia,1,,150,Europe,155,Western Europe,,,250
France,FRA,1991,1.67,1.47,1.859,High income,Europe & Central Asia,1,,150,Europe,155,Western Europe,,,250
France,FRA,1981,1.6390001,1.427,1.812,High income,Europe & Central Asia,1,,150,Europe,155,Western Europe,,,250
France,FRA,2002,1.664,1.466,1.8609999,High income,Europe & Central Asia,1,,150,Europe,155,Western Europe,,,250
France,FRA,1999,1.666,1.4630001,1.859,High income,Europe & Central Asia,1,,150,Europe,155,Western Europe,,,250
France,FRA,2004,1.664,1.4809999,1.867,High income,Europe & Central Asia,1,,150,Europe,155,Western Europe,,,250
France,FRA,1988,1.661,1.494,1.892,High income,Europe & Central Asia,1,,150,Europe,155,Western Europe,,,250
France,FRA,1969,1.472,1.27,1.6670001,High income,Europe & Central Asia,1,,150,Europe,155,Western Europe,,,250
France,FRA,1973,1.569,1.381,1.781,High income,Europe & Central Asia,1,,150,Europe,155,Western Europe,,,250
France,FRA,2019,1.6900001,1.4910001,1.883,High income,Europe & Central Asia,1,,150,Europe,155,Western Europe,,,250
France,FRA,2005,1.676,1.467,1.863,High income,Europe & Central Asia,1,,150,Europe,155,Western Europe,,,250
France,FRA,1971,1.55,1.3559999,1.737,High income,Europe & Central Asia,1,,150,Europe,155,Western Europe,,,250
France,FRA,1965,1.322,1.119,1.51,High income,Europe & Central Asia,1,,150,Europe,155,Western Europe,,,250
France,FRA,2012,1.7410001,1.535,1.929,High income,Europe & Central Asia,1,,150,Europe,155,Western Europe,,,250
France,FRA,2018,1.689,1.466,1.854,High income,Europe & Central Asia,1,,150,Europe,155,Western Europe,,,250
France,FRA,1998,1.671,1.485,1.867,High income,Europe & Central Asia,1,,150,Europe,155,Western Europe,,,250
France,FRA,2015,1.737,1.527,1.923,High income,Europe & Central Asia,1,,150,Europe,155,Western Europe,,,250
France,FRA,1993,1.684,1.492,1.8789999,High income,Europe & Central Asia,1,,150,Europe,155,Western Europe,,,250
France,FRA,1977,1.592,1.404,1.786,High income,Europe & Central Asia,1,,150,Europe,155,Western Europe,,,250
France,FRA,1967,1.35,1.145,1.533,High income,Europe & Central Asia,1,,150,Europe,155,Western Europe,,,250
France,FRA,1990,1.666,1.472,1.87,High income,Europe & Central Asia,1,,150,Europe,155,Western Europe,,,250
France,FRA,1985,1.646,1.448,1.834,High income,Europe & Central Asia,1,,150,Europe,155,Western Europe,,,250
France,FRA,2013,1.7410001,1.5470001,1.9299999,High income,Europe & Central Asia,1,,150,Europe,155,Western Europe,,,250
Gabon,GAB,1982,-.69499999,-.884,-.479,Upper middle income,Sub-Saharan Africa,1,,002,Africa,202,Sub-Saharan Africa,017,Middle Africa,266
Gabon,GAB,2019,.23100001,.039999999,.43799999,Upper middle income,Sub-Saharan Africa,1,,002,Africa,202,Sub-Saharan Africa,017,Middle Africa,266
Gabon,GAB,1977,-.69199997,-.90200001,-.51499999,Upper middle income,Sub-Saharan Africa,1,,002,Africa,202,Sub-Saharan Africa,017,Middle Africa,266
Gabon,GAB,1970,-.68300003,-.87900001,-.48899999,Upper middle income,Sub-Saharan Africa,1,,002,Africa,202,Sub-Saharan Africa,017,Middle Africa,266
Gabon,GAB,1969,-.71899998,-.91500002,-.53200001,Upper middle income,Sub-Saharan Africa,1,,002,Africa,202,Sub-Saharan Africa,017,Middle Africa,266
Gabon,GAB,1987,-.69300002,-.88200003,-.498,Upper middle income,Sub-Saharan Africa,1,,002,Africa,202,Sub-Saharan Africa,017,Middle Africa,266
Gabon,GAB,1990,-.25099999,-.45199999,-.059,Upper middle income,Sub-Saharan Africa,1,,002,Africa,202,Sub-Saharan Africa,017,Middle Africa,266
Gabon,GAB,1998,.17299999,-.016000001,.382,Upper middle income,Sub-Saharan Africa,1,,002,Africa,202,Sub-Saharan Africa,017,Middle Africa,266
Gabon,GAB,1978,-.69700003,-.89700001,-.49900001,Upper middle income,Sub-Saharan Africa,1,,002,Africa,202,Sub-Saharan Africa,017,Middle Africa,266
Gabon,GAB,1962,-.38499999,-.57999998,-.186,Upper middle income,Sub-Saharan Africa,1,,002,Africa,202,Sub-Saharan Africa,017,Middle Africa,266
Gabon,GAB,1960,-.31900001,-.53200001,-.13699999,Upper middle income,Sub-Saharan Africa,1,,002,Africa,202,Sub-Saharan Africa,017,Middle Africa,266
Gabon,GAB,2020,.19,-.0049999999,.38800001,Upper middle income,Sub-Saharan Africa,1,,002,Africa,202,Sub-Saharan Africa,017,Middle Africa,266
Gabon,GAB,2014,.39300001,.19499999,.57999998,Upper middle income,Sub-Saharan Africa,1,,002,Africa,202,Sub-Saharan Africa,017,Middle Africa,266
Gabon,GAB,1976,-.69400001,-.91100001,-.528,Upper middle income,Sub-Saharan Africa,1,,002,Africa,202,Sub-Saharan Africa,017,Middle Africa,266
Gabon,GAB,1965,-.461,-.65399998,-.25400001,Upper middle income,Sub-Saharan Africa,1,,002,Africa,202,Sub-Saharan Africa,017,Middle Africa,266
Gabon,GAB,1983,-.69,-.85600001,-.45899999,Upper middle income,Sub-Saharan Africa,1,,002,Africa,202,Sub-Saharan Africa,017,Middle Africa,266
Gabon,GAB,2001,.184,-.0040000002,.38800001,Upper middle income,Sub-Saharan Africa,1,,002,Africa,202,Sub-Saharan Africa,017,Middle Africa,266
Gabon,GAB,1964,-.38,-.57300001,-.17,Upper middle income,Sub-Saharan Africa,1,,002,Africa,202,Sub-Saharan Africa,017,Middle Africa,266
Gabon,GAB,2004,.186,-.0080000004,.38699999,Upper middle income,Sub-Saharan Africa,1,,002,Africa,202,Sub-Saharan Africa,017,Middle Africa,266
Gabon,GAB,1981,-.69,-.86699998,-.46900001,Upper middle income,Sub-Saharan Africa,1,,002,Africa,202,Sub-Saharan Africa,017,Middle Africa,266
Gabon,GAB,1963,-.38600001,-.588,-.19499999,Upper middle income,Sub-Saharan Africa,1,,002,Africa,202,Sub-Saharan Africa,017,Middle Africa,266
Gabon,GAB,2006,.20200001,-.016000001,.38100001,Upper middle income,Sub-Saharan Africa,1,,002,Africa,202,Sub-Saharan Africa,017,Middle Africa,266
Gabon,GAB,2011,.36399999,.17200001,.56800002,Upper middle income,Sub-Saharan Africa,1,,002,Africa,202,Sub-Saharan Africa,017,Middle Africa,266
Gabon,GAB,1986,-.699,-.89600003,-.50400001,Upper middle income,Sub-Saharan Africa,1,,002,Africa,202,Sub-Saharan Africa,017,Middle Africa,266
Gabon,GAB,1980,-.69599998,-.88800001,-.491,Upper middle income,Sub-Saharan Africa,1,,002,Africa,202,Sub-Saharan Africa,017,Middle Africa,266
Gabon,GAB,2005,.20299999,.0089999996,.40799999,Upper middle income,Sub-Saharan Africa,1,,002,Africa,202,Sub-Saharan Africa,017,Middle Africa,266
Gabon,GAB,1994,.139,-.037,.35699999,Upper middle income,Sub-Saharan Africa,1,,002,Africa,202,Sub-Saharan Africa,017,Middle Africa,266
Gabon,GAB,1971,-.69199997,-.89499998,-.49200001,Upper middle income,Sub-Saharan Africa,1,,002,Africa,202,Sub-Saharan Africa,017,Middle Africa,266
Gabon,GAB,2012,.37900001,.19400001,.59299999,Upper middle income,Sub-Saharan Africa,1,,002,Africa,202,Sub-Saharan Africa,017,Middle Africa,266
Gabon,GAB,1992,.092,-.119,.273,Upper middle income,Sub-Saharan Africa,1,,002,Africa,202,Sub-Saharan Africa,017,Middle Africa,266
Gabon,GAB,2015,.396,.19599999,.59500003,Upper middle income,Sub-Saharan Africa,1,,002,Africa,202,Sub-Saharan Africa,017,Middle Africa,266
Gabon,GAB,2009,.245,.043000001,.428,Upper middle income,Sub-Saharan Africa,1,,002,Africa,202,Sub-Saharan Africa,017,Middle Africa,266
Gabon,GAB,2007,.211,0,.396,Upper middle income,Sub-Saharan Africa,1,,002,Africa,202,Sub-Saharan Africa,017,Middle Africa,266
Gabon,GAB,1997,.18700001,.0020000001,.39700001,Upper middle income,Sub-Saharan Africa,1,,002,Africa,202,Sub-Saharan Africa,017,Middle Africa,266
Gabon,GAB,2008,.22,.030999999,.42699999,Upper middle income,Sub-Saharan Africa,1,,002,Africa,202,Sub-Saharan Africa,017,Middle Africa,266
Gabon,GAB,1991,.055,-.139,.25600001,Upper middle income,Sub-Saharan Africa,1,,002,Africa,202,Sub-Saharan Africa,017,Middle Africa,266
Gabon,GAB,2003,.19599999,-.0049999999,.391,Upper middle income,Sub-Saharan Africa,1,,002,Africa,202,Sub-Saharan Africa,017,Middle Africa,266
Gabon,GAB,1961,-.38699999,-.59399998,-.199,Upper middle income,Sub-Saharan Africa,1,,002,Africa,202,Sub-Saharan Africa,017,Middle Africa,266
Gabon,GAB,1995,.14,-.028000001,.373,Upper middle income,Sub-Saharan Africa,1,,002,Africa,202,Sub-Saharan Africa,017,Middle Africa,266
Gabon,GAB,1979,-.67400002,-.85500002,-.46399999,Upper middle income,Sub-Saharan Africa,1,,002,Africa,202,Sub-Saharan Africa,017,Middle Africa,266
Gabon,GAB,1973,-.69700003,-.921,-.528,Upper middle income,Sub-Saharan Africa,1,,002,Africa,202,Sub-Saharan Africa,017,Middle Africa,266
Gabon,GAB,2010,.37799999,.193,.58899999,Upper middle income,Sub-Saharan Africa,1,,002,Africa,202,Sub-Saharan Africa,017,Middle Africa,266
Gabon,GAB,1996,.15899999,-.057,.338,Upper middle income,Sub-Saharan Africa,1,,002,Africa,202,Sub-Saharan Africa,017,Middle Africa,266
Gabon,GAB,1988,-.70200002,-.903,-.51200002,Upper middle income,Sub-Saharan Africa,1,,002,Africa,202,Sub-Saharan Africa,017,Middle Africa,266
Gabon,GAB,1993,.139,-.104,.30000001,Upper middle income,Sub-Saharan Africa,1,,002,Africa,202,Sub-Saharan Africa,017,Middle Africa,266
Gabon,GAB,1968,-.74699998,-.94599998,-.54500002,Upper middle income,Sub-Saharan Africa,1,,002,Africa,202,Sub-Saharan Africa,017,Middle Africa,266
Gabon,GAB,1985,-.68400002,-.88800001,-.49200001,Upper middle income,Sub-Saharan Africa,1,,002,Africa,202,Sub-Saharan Africa,017,Middle Africa,266
Gabon,GAB,2016,.43000001,.23100001,.63300002,Upper middle income,Sub-Saharan Africa,1,,002,Africa,202,Sub-Saharan Africa,017,Middle Africa,266
Gabon,GAB,2021,.191,-.017000001,.377,Upper middle income,Sub-Saharan Africa,1,,002,Africa,202,Sub-Saharan Africa,017,Middle Africa,266
Gabon,GAB,1972,-.69199997,-.91299999,-.51300001,Upper middle income,Sub-Saharan Africa,1,,002,Africa,202,Sub-Saharan Africa,017,Middle Africa,266
Gabon,GAB,2017,.41800001,.223,.61000001,Upper middle income,Sub-Saharan Africa,1,,002,Africa,202,Sub-Saharan Africa,017,Middle Africa,266
Gabon,GAB,1984,-.69499999,-.89399999,-.50199997,Upper middle income,Sub-Saharan Africa,1,,002,Africa,202,Sub-Saharan Africa,017,Middle Africa,266
Gabon,GAB,1975,-.69099998,-.91299999,-.51300001,Upper middle income,Sub-Saharan Africa,1,,002,Africa,202,Sub-Saharan Africa,017,Middle Africa,266
Gabon,GAB,2000,.168,-.032000002,.35100001,Upper middle income,Sub-Saharan Africa,1,,002,Africa,202,Sub-Saharan Africa,017,Middle Africa,266
Gabon,GAB,1999,.182,-.025,.373,Upper middle income,Sub-Saharan Africa,1,,002,Africa,202,Sub-Saharan Africa,017,Middle Africa,266
Gabon,GAB,1974,-.68699998,-.884,-.493,Upper middle income,Sub-Saharan Africa,1,,002,Africa,202,Sub-Saharan Africa,017,Middle Africa,266
Gabon,GAB,2002,.19,.003,.391,Upper middle income,Sub-Saharan Africa,1,,002,Africa,202,Sub-Saharan Africa,017,Middle Africa,266
Gabon,GAB,1966,-.48100001,-.66299999,-.271,Upper middle income,Sub-Saharan Africa,1,,002,Africa,202,Sub-Saharan Africa,017,Middle Africa,266
Gabon,GAB,1967,-.56400001,-.74000001,-.34400001,Upper middle income,Sub-Saharan Africa,1,,002,Africa,202,Sub-Saharan Africa,017,Middle Africa,266
Gabon,GAB,2018,.28799999,.093000002,.486,Upper middle income,Sub-Saharan Africa,1,,002,Africa,202,Sub-Saharan Africa,017,Middle Africa,266
Gabon,GAB,2013,.398,.184,.58499998,Upper middle income,Sub-Saharan Africa,1,,002,Africa,202,Sub-Saharan Africa,017,Middle Africa,266
Gabon,GAB,1989,-.69300002,-.88200003,-.5,Upper middle income,Sub-Saharan Africa,1,,002,Africa,202,Sub-Saharan Africa,017,Middle Africa,266
United Kingdom of Great Britain and Northern Ireland,GBR,1962,1.383,1.186,1.5700001,High income,Europe & Central Asia,1,,150,Europe,154,Northern Europe,,,826
United Kingdom of Great Britain and Northern Ireland,GBR,1995,1.444,1.233,1.625,High income,Europe & Central Asia,1,,150,Europe,154,Northern Europe,,,826
United Kingdom of Great Britain and Northern Ireland,GBR,1989,1.387,1.202,1.598,High income,Europe & Central Asia,1,,150,Europe,154,Northern Europe,,,826
United Kingdom of Great Britain and Northern Ireland,GBR,2006,1.72,1.539,1.936,High income,Europe & Central Asia,1,,150,Europe,154,Northern Europe,,,826
United Kingdom of Great Britain and Northern Ireland,GBR,1978,1.424,1.2539999,1.656,High income,Europe & Central Asia,1,,150,Europe,154,Northern Europe,,,826
United Kingdom of Great Britain and Northern Ireland,GBR,1964,1.454,1.24,1.627,High income,Europe & Central Asia,1,,150,Europe,154,Northern Europe,,,826
United Kingdom of Great Britain and Northern Ireland,GBR,1984,1.378,1.175,1.574,High income,Europe & Central Asia,1,,150,Europe,154,Northern Europe,,,826
United Kingdom of Great Britain and Northern Ireland,GBR,2020,1.734,1.567,1.9630001,High income,Europe & Central Asia,1,,150,Europe,154,Northern Europe,,,826
United Kingdom of Great Britain and Northern Ireland,GBR,2015,1.632,1.418,1.812,High income,Europe & Central Asia,1,,150,Europe,154,Northern Europe,,,826
United Kingdom of Great Britain and Northern Ireland,GBR,1993,1.444,1.237,1.636,High income,Europe & Central Asia,1,,150,Europe,154,Northern Europe,,,826
United Kingdom of Great Britain and Northern Ireland,GBR,1992,1.426,1.228,1.624,High income,Europe & Central Asia,1,,150,Europe,154,Northern Europe,,,826
United Kingdom of Great Britain and Northern Ireland,GBR,2018,1.714,1.521,1.91,High income,Europe & Central Asia,1,,150,Europe,154,Northern Europe,,,826
United Kingdom of Great Britain and Northern Ireland,GBR,2010,1.706,1.522,1.904,High income,Europe & Central Asia,1,,150,Europe,154,Northern Europe,,,826
United Kingdom of Great Britain and Northern Ireland,GBR,1985,1.378,1.183,1.5880001,High income,Europe & Central Asia,1,,150,Europe,154,Northern Europe,,,826
United Kingdom of Great Britain and Northern Ireland,GBR,2013,1.683,1.476,1.8789999,High income,Europe & Central Asia,1,,150,Europe,154,Northern Europe,,,826
United Kingdom of Great Britain and Northern Ireland,GBR,1990,1.432,1.248,1.648,High income,Europe & Central Asia,1,,150,Europe,154,Northern Europe,,,826
United Kingdom of Great Britain and Northern Ireland,GBR,1982,1.418,1.22,1.615,High income,Europe & Central Asia,1,,150,Europe,154,Northern Europe,,,826
United Kingdom of Great Britain and Northern Ireland,GBR,1980,1.369,1.153,1.551,High income,Europe & Central Asia,1,,150,Europe,154,Northern Europe,,,826
United Kingdom of Great Britain and Northern Ireland,GBR,1996,1.438,1.2410001,1.645,High income,Europe & Central Asia,1,,150,Europe,154,Northern Europe,,,826
United Kingdom of Great Britain and Northern Ireland,GBR,1979,1.4119999,1.2,1.594,High income,Europe & Central Asia,1,,150,Europe,154,Northern Europe,,,826
United Kingdom of Great Britain and Northern Ireland,GBR,1975,1.4299999,1.235,1.631,High income,Europe & Central Asia,1,,150,Europe,154,Northern Europe,,,826
United Kingdom of Great Britain and Northern Ireland,GBR,2017,1.7180001,1.531,1.919,High income,Europe & Central Asia,1,,150,Europe,154,Northern Europe,,,826
United Kingdom of Great Britain and Northern Ireland,GBR,2009,1.7180001,1.502,1.901,High income,Europe & Central Asia,1,,150,Europe,154,Northern Europe,,,826
United Kingdom of Great Britain and Northern Ireland,GBR,2002,1.705,1.501,1.903,High income,Europe & Central Asia,1,,150,Europe,154,Northern Europe,,,826
United Kingdom of Great Britain and Northern Ireland,GBR,1970,1.419,1.214,1.604,High income,Europe & Central Asia,1,,150,Europe,154,Northern Europe,,,826
United Kingdom of Great Britain and Northern Ireland,GBR,2004,1.699,1.526,1.928,High income,Europe & Central Asia,1,,150,Europe,154,Northern Europe,,,826
United Kingdom of Great Britain and Northern Ireland,GBR,1960,1.344,1.1440001,1.538,High income,Europe & Central Asia,1,,150,Europe,154,Northern Europe,,,826
United Kingdom of Great Britain and Northern Ireland,GBR,1974,1.431,1.252,1.653,High income,Europe & Central Asia,1,,150,Europe,154,Northern Europe,,,826
United Kingdom of Great Britain and Northern Ireland,GBR,1965,1.452,1.25,1.6339999,High income,Europe & Central Asia,1,,150,Europe,154,Northern Europe,,,826
United Kingdom of Great Britain and Northern Ireland,GBR,1973,1.432,1.219,1.624,High income,Europe & Central Asia,1,,150,Europe,154,Northern Europe,,,826
United Kingdom of Great Britain and Northern Ireland,GBR,1988,1.386,1.184,1.581,High income,Europe & Central Asia,1,,150,Europe,154,Northern Europe,,,826
United Kingdom of Great Britain and Northern Ireland,GBR,1991,1.425,1.233,1.631,High income,Europe & Central Asia,1,,150,Europe,154,Northern Europe,,,826
United Kingdom of Great Britain and Northern Ireland,GBR,2005,1.7130001,1.533,1.92,High income,Europe & Central Asia,1,,150,Europe,154,Northern Europe,,,826
United Kingdom of Great Britain and Northern Ireland,GBR,1983,1.381,1.173,1.582,High income,Europe & Central Asia,1,,150,Europe,154,Northern Europe,,,826
United Kingdom of Great Britain and Northern Ireland,GBR,2000,1.6720001,1.483,1.877,High income,Europe & Central Asia,1,,150,Europe,154,Northern Europe,,,826
United Kingdom of Great Britain and Northern Ireland,GBR,1986,1.396,1.212,1.6109999,High income,Europe & Central Asia,1,,150,Europe,154,Northern Europe,,,826
United Kingdom of Great Britain and Northern Ireland,GBR,2001,1.72,1.53,1.923,High income,Europe & Central Asia,1,,150,Europe,154,Northern Europe,,,826
United Kingdom of Great Britain and Northern Ireland,GBR,1994,1.4349999,1.25,1.655,High income,Europe & Central Asia,1,,150,Europe,154,Northern Europe,,,826
United Kingdom of Great Britain and Northern Ireland,GBR,1999,1.5829999,1.385,1.785,High income,Europe & Central Asia,1,,150,Europe,154,Northern Europe,,,826
United Kingdom of Great Britain and Northern Ireland,GBR,1967,1.471,1.275,1.668,High income,Europe & Central Asia,1,,150,Europe,154,Northern Europe,,,826
United Kingdom of Great Britain and Northern Ireland,GBR,1963,1.3789999,1.169,1.557,High income,Europe & Central Asia,1,,150,Europe,154,Northern Europe,,,826
United Kingdom of Great Britain and Northern Ireland,GBR,1977,1.428,1.202,1.6,High income,Europe & Central Asia,1,,150,Europe,154,Northern Europe,,,826
United Kingdom of Great Britain and Northern Ireland,GBR,2016,1.6339999,1.437,1.8279999,High income,Europe & Central Asia,1,,150,Europe,154,Northern Europe,,,826
United Kingdom of Great Britain and Northern Ireland,GBR,1987,1.382,1.165,1.553,High income,Europe & Central Asia,1,,150,Europe,154,Northern Europe,,,826
United Kingdom of Great Britain and Northern Ireland,GBR,1966,1.46,1.29,1.678,High income,Europe & Central Asia,1,,150,Europe,154,Northern Europe,,,826
United Kingdom of Great Britain and Northern Ireland,GBR,2021,1.668,1.478,1.873,High income,Europe & Central Asia,1,,150,Europe,154,Northern Europe,,,826
United Kingdom of Great Britain and Northern Ireland,GBR,2003,1.7029999,1.512,1.906,High income,Europe & Central Asia,1,,150,Europe,154,Northern Europe,,,826
