ISO,country,year,unemp,underemp,sex,agegroup,geog,incgrp,wb_region,disp_area,UN_status_detail,UNmemberstate,UN_status,territoryof,ISO_governing,UN_contregion_code,UN_continental_region,UN_subregion_code,UN_subregion,UN_intermedregion_code,UN_intermediary_region,m49_code,fsci_regions
CHL,Chile,2020,10.274,8.3999996,Female,"Adults, age 25+",Urban,High income,Latin America & Caribbean,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,019,Americas,419,Latin America and the Caribbean,005,South America,152,Latin America & Caribbean
CHL,Chile,2020,8.2729998,7.5999999,Male,Total population age 15+,Rural,High income,Latin America & Caribbean,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,019,Americas,419,Latin America and the Caribbean,005,South America,152,Latin America & Caribbean
CHL,Chile,2020,10.241,7,Total,"Adults, age 25+",Urban,High income,Latin America & Caribbean,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,019,Americas,419,Latin America and the Caribbean,005,South America,152,Latin America & Caribbean
CHL,Chile,2020,9.9650002,7.0999999,Total,"Adults, age 25+",Total,High income,Latin America & Caribbean,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,019,Americas,419,Latin America and the Caribbean,005,South America,152,Latin America & Caribbean
CHL,Chile,2020,11.18,7.4000001,Total,Total population age 15+,Total,High income,Latin America & Caribbean,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,019,Americas,419,Latin America and the Caribbean,005,South America,152,Latin America & Caribbean
CHL,Chile,2020,24.628,10.1,Male,"Youth, age 15-24",Urban,High income,Latin America & Caribbean,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,019,Americas,419,Latin America and the Caribbean,005,South America,152,Latin America & Caribbean
CHL,Chile,2020,11.378,6.1999998,Male,Total population age 15+,Urban,High income,Latin America & Caribbean,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,019,Americas,419,Latin America and the Caribbean,005,South America,152,Latin America & Caribbean
CHL,Chile,2020,7.9029999,10,Female,"Adults, age 25+",Rural,High income,Latin America & Caribbean,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,019,Americas,419,Latin America and the Caribbean,005,South America,152,Latin America & Caribbean
CHL,Chile,2020,23.716,10.3,Male,"Youth, age 15-24",Total,High income,Latin America & Caribbean,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,019,Americas,419,Latin America and the Caribbean,005,South America,152,Latin America & Caribbean
CHL,Chile,2020,24.923,11.7,Total,"Youth, age 15-24",Total,High income,Latin America & Caribbean,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,019,Americas,419,Latin America and the Caribbean,005,South America,152,Latin America & Caribbean
CHL,Chile,2020,26.625,13.8,Female,"Youth, age 15-24",Total,High income,Latin America & Caribbean,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,019,Americas,419,Latin America and the Caribbean,005,South America,152,Latin America & Caribbean
CHL,Chile,2020,7.4650002,7.1999998,Male,"Adults, age 25+",Rural,High income,Latin America & Caribbean,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,019,Americas,419,Latin America and the Caribbean,005,South America,152,Latin America & Caribbean
CHL,Chile,2020,25.542,11.6,Total,"Youth, age 15-24",Urban,High income,Latin America & Caribbean,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,019,Americas,419,Latin America and the Caribbean,005,South America,152,Latin America & Caribbean
CHL,Chile,2020,11.439,8.8999996,Female,Total population age 15+,Total,High income,Latin America & Caribbean,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,019,Americas,419,Latin America and the Caribbean,005,South America,152,Latin America & Caribbean
CHL,Chile,2020,9.882,6.0999999,Male,"Adults, age 25+",Total,High income,Latin America & Caribbean,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,019,Americas,419,Latin America and the Caribbean,005,South America,152,Latin America & Caribbean
CIV,Côte D'Ivoire,2019,4.8369999,10.4,Male,Total population age 15+,Urban,Lower middle income,Sub-Saharan Africa,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,002,Africa,202,Sub-Saharan Africa,011,Western Africa,384,Sub-Saharan Africa
CIV,Côte D'Ivoire,2019,4.6069999,11.2,Total,"Adults, age 25+",Urban,Lower middle income,Sub-Saharan Africa,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,002,Africa,202,Sub-Saharan Africa,011,Western Africa,384,Sub-Saharan Africa
CIV,Côte D'Ivoire,2019,10.751,12.8,Female,"Youth, age 15-24",Urban,Lower middle income,Sub-Saharan Africa,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,002,Africa,202,Sub-Saharan Africa,011,Western Africa,384,Sub-Saharan Africa
CIV,Côte D'Ivoire,2019,2.8039999,10.3,Total,"Adults, age 25+",Total,Lower middle income,Sub-Saharan Africa,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,002,Africa,202,Sub-Saharan Africa,011,Western Africa,384,Sub-Saharan Africa
CIV,Côte D'Ivoire,2019,.91799998,12.3,Total,"Youth, age 15-24",Rural,Lower middle income,Sub-Saharan Africa,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,002,Africa,202,Sub-Saharan Africa,011,Western Africa,384,Sub-Saharan Africa
CIV,Côte D'Ivoire,2019,8.243,14.2,Male,"Youth, age 15-24",Urban,Lower middle income,Sub-Saharan Africa,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,002,Africa,202,Sub-Saharan Africa,011,Western Africa,384,Sub-Saharan Africa
CIV,Côte D'Ivoire,2019,.55000001,7.1999998,Male,"Adults, age 25+",Rural,Lower middle income,Sub-Saharan Africa,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,002,Africa,202,Sub-Saharan Africa,011,Western Africa,384,Sub-Saharan Africa
CIV,Côte D'Ivoire,2019,.62300003,8.3999996,Male,Total population age 15+,Rural,Lower middle income,Sub-Saharan Africa,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,002,Africa,202,Sub-Saharan Africa,011,Western Africa,384,Sub-Saharan Africa
CIV,Côte D'Ivoire,2019,6.4809999,11.9,Female,"Youth, age 15-24",Total,Lower middle income,Sub-Saharan Africa,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,002,Africa,202,Sub-Saharan Africa,011,Western Africa,384,Sub-Saharan Africa
CIV,Côte D'Ivoire,2019,6.4229999,13.4,Female,Total population age 15+,Urban,Lower middle income,Sub-Saharan Africa,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,002,Africa,202,Sub-Saharan Africa,011,Western Africa,384,Sub-Saharan Africa
CIV,Côte D'Ivoire,2019,2.529,8.3999996,Male,"Adults, age 25+",Total,Lower middle income,Sub-Saharan Africa,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,002,Africa,202,Sub-Saharan Africa,011,Western Africa,384,Sub-Saharan Africa
CIV,Côte D'Ivoire,2019,5.243,13.6,Female,"Adults, age 25+",Urban,Lower middle income,Sub-Saharan Africa,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,002,Africa,202,Sub-Saharan Africa,011,Western Africa,384,Sub-Saharan Africa
CIV,Côte D'Ivoire,2019,.866,11.1,Female,"Youth, age 15-24",Rural,Lower middle income,Sub-Saharan Africa,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,002,Africa,202,Sub-Saharan Africa,011,Western Africa,384,Sub-Saharan Africa
CIV,Côte D'Ivoire,2019,5.5029998,11.6,Total,Total population age 15+,Urban,Lower middle income,Sub-Saharan Africa,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,002,Africa,202,Sub-Saharan Africa,011,Western Africa,384,Sub-Saharan Africa
CIV,Côte D'Ivoire,2019,2.902,9.3999996,Male,Total population age 15+,Total,Lower middle income,Sub-Saharan Africa,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,002,Africa,202,Sub-Saharan Africa,011,Western Africa,384,Sub-Saharan Africa
CIV,Côte D'Ivoire,2019,.66600001,12.2,Female,Total population age 15+,Rural,Lower middle income,Sub-Saharan Africa,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,002,Africa,202,Sub-Saharan Africa,011,Western Africa,384,Sub-Saharan Africa
CIV,Côte D'Ivoire,2019,.61199999,12.5,Female,"Adults, age 25+",Rural,Lower middle income,Sub-Saharan Africa,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,002,Africa,202,Sub-Saharan Africa,011,Western Africa,384,Sub-Saharan Africa
CIV,Côte D'Ivoire,2019,.63999999,10,Total,Total population age 15+,Rural,Lower middle income,Sub-Saharan Africa,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,002,Africa,202,Sub-Saharan Africa,011,Western Africa,384,Sub-Saharan Africa
CIV,Côte D'Ivoire,2019,4.7150002,13.8,Male,"Youth, age 15-24",Total,Lower middle income,Sub-Saharan Africa,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,002,Africa,202,Sub-Saharan Africa,011,Western Africa,384,Sub-Saharan Africa
CIV,Côte D'Ivoire,2019,.574,9.3999996,Total,"Adults, age 25+",Rural,Lower middle income,Sub-Saharan Africa,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,002,Africa,202,Sub-Saharan Africa,011,Western Africa,384,Sub-Saharan Africa
CIV,Côte D'Ivoire,2019,5.5349998,12.9,Total,"Youth, age 15-24",Total,Lower middle income,Sub-Saharan Africa,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,002,Africa,202,Sub-Saharan Africa,011,Western Africa,384,Sub-Saharan Africa
CIV,Côte D'Ivoire,2019,9.4680004,13.5,Total,"Youth, age 15-24",Urban,Lower middle income,Sub-Saharan Africa,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,002,Africa,202,Sub-Saharan Africa,011,Western Africa,384,Sub-Saharan Africa
CIV,Côte D'Ivoire,2019,3.918,12.8,Female,Total population age 15+,Total,Lower middle income,Sub-Saharan Africa,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,002,Africa,202,Sub-Saharan Africa,011,Western Africa,384,Sub-Saharan Africa
CIV,Côte D'Ivoire,2019,3.224,13,Female,"Adults, age 25+",Total,Lower middle income,Sub-Saharan Africa,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,002,Africa,202,Sub-Saharan Africa,011,Western Africa,384,Sub-Saharan Africa
CIV,Côte D'Ivoire,2019,3.3180001,10.8,Total,Total population age 15+,Total,Lower middle income,Sub-Saharan Africa,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,002,Africa,202,Sub-Saharan Africa,011,Western Africa,384,Sub-Saharan Africa
CIV,Côte D'Ivoire,2019,4.1760001,9.5,Male,"Adults, age 25+",Urban,Lower middle income,Sub-Saharan Africa,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,002,Africa,202,Sub-Saharan Africa,011,Western Africa,384,Sub-Saharan Africa
CIV,Côte D'Ivoire,2019,.95700002,13.4,Male,"Youth, age 15-24",Rural,Lower middle income,Sub-Saharan Africa,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,002,Africa,202,Sub-Saharan Africa,011,Western Africa,384,Sub-Saharan Africa
COL,Colombia,2019,22.219999,11.1,Total,"Youth, age 15-24",Urban,Upper middle income,Latin America & Caribbean,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,019,Americas,419,Latin America and the Caribbean,005,South America,170,Latin America & Caribbean
COL,Colombia,2019,25.636999,13.4,Female,"Youth, age 15-24",Total,Upper middle income,Latin America & Caribbean,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,019,Americas,419,Latin America and the Caribbean,005,South America,170,Latin America & Caribbean
COL,Colombia,2019,26.531,12.5,Female,"Youth, age 15-24",Urban,Upper middle income,Latin America & Caribbean,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,019,Americas,419,Latin America and the Caribbean,005,South America,170,Latin America & Caribbean
COL,Colombia,2019,6.2119999,6.4000001,Male,"Adults, age 25+",Total,Upper middle income,Latin America & Caribbean,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,019,Americas,419,Latin America and the Caribbean,005,South America,170,Latin America & Caribbean
COL,Colombia,2019,15.951,11,Male,"Youth, age 15-24",Total,Upper middle income,Latin America & Caribbean,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,019,Americas,419,Latin America and the Caribbean,005,South America,170,Latin America & Caribbean
COL,Colombia,2019,10.621,10.3,Female,"Adults, age 25+",Urban,Upper middle income,Latin America & Caribbean,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,019,Americas,419,Latin America and the Caribbean,005,South America,170,Latin America & Caribbean
COL,Colombia,2019,12.464,14.4,Total,"Youth, age 15-24",Rural,Upper middle income,Latin America & Caribbean,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,019,Americas,419,Latin America and the Caribbean,005,South America,170,Latin America & Caribbean
COL,Colombia,2019,7.756,12.6,Female,"Adults, age 25+",Rural,Upper middle income,Latin America & Caribbean,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,019,Americas,419,Latin America and the Caribbean,005,South America,170,Latin America & Caribbean
COL,Colombia,2019,10.295,13.5,Female,Total population age 15+,Rural,Upper middle income,Latin America & Caribbean,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,019,Americas,419,Latin America and the Caribbean,005,South America,170,Latin America & Caribbean
COL,Colombia,2019,7.8790002,7.0999999,Male,Total population age 15+,Total,Upper middle income,Latin America & Caribbean,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,019,Americas,419,Latin America and the Caribbean,005,South America,170,Latin America & Caribbean
COL,Colombia,2019,7.2319999,6,Male,"Adults, age 25+",Urban,Upper middle income,Latin America & Caribbean,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,019,Americas,419,Latin America and the Caribbean,005,South America,170,Latin America & Caribbean
