ISO,country,wb_region,incgrp,year,genres_animal,genres_plant,disp_area,UN_status_detail,UNmemberstate,UN_status,territoryof,ISO_governing,UN_contregion_code,UN_continental_region,UN_subregion_code,UN_subregion,UN_intermedregion_code,UN_intermediary_region,m49_code
GTM,Guatemala,Latin America & Caribbean,Upper middle income,2000,,.946,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,019,Americas,419,Latin America and the Caribbean,013,Central America,320
GTM,Guatemala,Latin America & Caribbean,Upper middle income,2005,,.946,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,019,Americas,419,Latin America and the Caribbean,013,Central America,320
GTM,Guatemala,Latin America & Caribbean,Upper middle income,2010,,.946,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,019,Americas,419,Latin America and the Caribbean,013,Central America,320
GTM,Guatemala,Latin America & Caribbean,Upper middle income,2012,,.946,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,019,Americas,419,Latin America and the Caribbean,013,Central America,320
GTM,Guatemala,Latin America & Caribbean,Upper middle income,2014,,.946,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,019,Americas,419,Latin America and the Caribbean,013,Central America,320
GTM,Guatemala,Latin America & Caribbean,Upper middle income,2016,,.946,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,019,Americas,419,Latin America and the Caribbean,013,Central America,320
GTM,Guatemala,Latin America & Caribbean,Upper middle income,2017,,.946,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,019,Americas,419,Latin America and the Caribbean,013,Central America,320
GTM,Guatemala,Latin America & Caribbean,Upper middle income,2018,,.946,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,019,Americas,419,Latin America and the Caribbean,013,Central America,320
GTM,Guatemala,Latin America & Caribbean,Upper middle income,2019,,.946,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,019,Americas,419,Latin America and the Caribbean,013,Central America,320
GTM,Guatemala,Latin America & Caribbean,Upper middle income,2020,,.946,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,019,Americas,419,Latin America and the Caribbean,013,Central America,320
GUY,Guyana,Latin America & Caribbean,Upper middle income,2000,,.609,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,019,Americas,419,Latin America and the Caribbean,005,South America,328
GUY,Guyana,Latin America & Caribbean,Upper middle income,2005,,.651,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,019,Americas,419,Latin America and the Caribbean,005,South America,328
GUY,Guyana,Latin America & Caribbean,Upper middle income,2010,,.837,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,019,Americas,419,Latin America and the Caribbean,005,South America,328
GUY,Guyana,Latin America & Caribbean,Upper middle income,2012,,1.023,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,019,Americas,419,Latin America and the Caribbean,005,South America,328
GUY,Guyana,Latin America & Caribbean,Upper middle income,2014,,1.21,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,019,Americas,419,Latin America and the Caribbean,005,South America,328
GUY,Guyana,Latin America & Caribbean,Upper middle income,2016,,1.21,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,019,Americas,419,Latin America and the Caribbean,005,South America,328
GUY,Guyana,Latin America & Caribbean,Upper middle income,2017,,1.21,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,019,Americas,419,Latin America and the Caribbean,005,South America,328
GUY,Guyana,Latin America & Caribbean,Upper middle income,2018,,1.295,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,019,Americas,419,Latin America and the Caribbean,005,South America,328
GUY,Guyana,Latin America & Caribbean,Upper middle income,2019,,1.294,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,019,Americas,419,Latin America and the Caribbean,005,South America,328
GUY,Guyana,Latin America & Caribbean,Upper middle income,2020,,1.294,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,019,Americas,419,Latin America and the Caribbean,005,South America,328
HND,Honduras,Latin America & Caribbean,Lower middle income,2000,,.032,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,019,Americas,419,Latin America and the Caribbean,013,Central America,340
HND,Honduras,Latin America & Caribbean,Lower middle income,2005,,.032,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,019,Americas,419,Latin America and the Caribbean,013,Central America,340
HND,Honduras,Latin America & Caribbean,Lower middle income,2010,,.047,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,019,Americas,419,Latin America and the Caribbean,013,Central America,340
HND,Honduras,Latin America & Caribbean,Lower middle income,2012,,.05,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,019,Americas,419,Latin America and the Caribbean,013,Central America,340
HND,Honduras,Latin America & Caribbean,Lower middle income,2014,,.051,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,019,Americas,419,Latin America and the Caribbean,013,Central America,340
HND,Honduras,Latin America & Caribbean,Lower middle income,2016,,.051,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,019,Americas,419,Latin America and the Caribbean,013,Central America,340
HND,Honduras,Latin America & Caribbean,Lower middle income,2017,,.051,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,019,Americas,419,Latin America and the Caribbean,013,Central America,340
HND,Honduras,Latin America & Caribbean,Lower middle income,2018,,.051,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,019,Americas,419,Latin America and the Caribbean,013,Central America,340
HND,Honduras,Latin America & Caribbean,Lower middle income,2019,,.064,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,019,Americas,419,Latin America and the Caribbean,013,Central America,340
HND,Honduras,Latin America & Caribbean,Lower middle income,2020,,.064,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,019,Americas,419,Latin America and the Caribbean,013,Central America,340
HRV,Croatia,Europe & Central Asia,High income,2000,,2.29,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,150,Europe,039,Southern Europe,,,191
HRV,Croatia,Europe & Central Asia,High income,2005,,2.404,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,150,Europe,039,Southern Europe,,,191
HRV,Croatia,Europe & Central Asia,High income,2006,0,,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,150,Europe,039,Southern Europe,,,191
HRV,Croatia,Europe & Central Asia,High income,2007,0,,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,150,Europe,039,Southern Europe,,,191
HRV,Croatia,Europe & Central Asia,High income,2008,0,,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,150,Europe,039,Southern Europe,,,191
HRV,Croatia,Europe & Central Asia,High income,2009,0,,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,150,Europe,039,Southern Europe,,,191
HRV,Croatia,Europe & Central Asia,High income,2010,0,3.044,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,150,Europe,039,Southern Europe,,,191
HRV,Croatia,Europe & Central Asia,High income,2011,0,,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,150,Europe,039,Southern Europe,,,191
HRV,Croatia,Europe & Central Asia,High income,2012,0,3.077,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,150,Europe,039,Southern Europe,,,191
HRV,Croatia,Europe & Central Asia,High income,2013,0,,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,150,Europe,039,Southern Europe,,,191
HRV,Croatia,Europe & Central Asia,High income,2014,0,3.237,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,150,Europe,039,Southern Europe,,,191
HRV,Croatia,Europe & Central Asia,High income,2015,0,,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,150,Europe,039,Southern Europe,,,191
HRV,Croatia,Europe & Central Asia,High income,2016,0,3.427,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,150,Europe,039,Southern Europe,,,191
HRV,Croatia,Europe & Central Asia,High income,2017,0,3.427,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,150,Europe,039,Southern Europe,,,191
HRV,Croatia,Europe & Central Asia,High income,2018,0,3.533,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,150,Europe,039,Southern Europe,,,191
HRV,Croatia,Europe & Central Asia,High income,2019,0,4.065,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,150,Europe,039,Southern Europe,,,191
HRV,Croatia,Europe & Central Asia,High income,2020,0,4.065,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,150,Europe,039,Southern Europe,,,191
HRV,Croatia,Europe & Central Asia,High income,2021,0,,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,150,Europe,039,Southern Europe,,,191
HUN,Hungary,Europe & Central Asia,High income,2000,,41.435,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,150,Europe,151,Eastern Europe,,,348
HUN,Hungary,Europe & Central Asia,High income,2005,,46.389,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,150,Europe,151,Eastern Europe,,,348
HUN,Hungary,Europe & Central Asia,High income,2010,,46.75,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,150,Europe,151,Eastern Europe,,,348
HUN,Hungary,Europe & Central Asia,High income,2012,,46.75,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,150,Europe,151,Eastern Europe,,,348
HUN,Hungary,Europe & Central Asia,High income,2014,,46.75,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,150,Europe,151,Eastern Europe,,,348
HUN,Hungary,Europe & Central Asia,High income,2016,,46.75,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,150,Europe,151,Eastern Europe,,,348
HUN,Hungary,Europe & Central Asia,High income,2017,,49.367,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,150,Europe,151,Eastern Europe,,,348
HUN,Hungary,Europe & Central Asia,High income,2018,,49.367,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,150,Europe,151,Eastern Europe,,,348
HUN,Hungary,Europe & Central Asia,High income,2019,,49.393,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,150,Europe,151,Eastern Europe,,,348
HUN,Hungary,Europe & Central Asia,High income,2020,0,49.393,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,150,Europe,151,Eastern Europe,,,348
HUN,Hungary,Europe & Central Asia,High income,2021,0,,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,150,Europe,151,Eastern Europe,,,348
IDN,Indonesia,East Asia & Pacific,Lower middle income,2000,,4.849,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,142,Asia,035,South-eastern Asia,,,360
IDN,Indonesia,East Asia & Pacific,Lower middle income,2005,,4.9,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,142,Asia,035,South-eastern Asia,,,360
IDN,Indonesia,East Asia & Pacific,Lower middle income,2010,,4.9,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,142,Asia,035,South-eastern Asia,,,360
IDN,Indonesia,East Asia & Pacific,Lower middle income,2012,,4.9,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,142,Asia,035,South-eastern Asia,,,360
IDN,Indonesia,East Asia & Pacific,Lower middle income,2014,,4.901,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,142,Asia,035,South-eastern Asia,,,360
IDN,Indonesia,East Asia & Pacific,Lower middle income,2016,,4.902,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,142,Asia,035,South-eastern Asia,,,360
IDN,Indonesia,East Asia & Pacific,Lower middle income,2017,,4.902,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,142,Asia,035,South-eastern Asia,,,360
IDN,Indonesia,East Asia & Pacific,Lower middle income,2018,,4.902,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,142,Asia,035,South-eastern Asia,,,360
IDN,Indonesia,East Asia & Pacific,Lower middle income,2019,9,4.902,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,142,Asia,035,South-eastern Asia,,,360
IDN,Indonesia,East Asia & Pacific,Lower middle income,2020,9,4.902,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,142,Asia,035,South-eastern Asia,,,360
IDN,Indonesia,East Asia & Pacific,Lower middle income,2021,9,,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,142,Asia,035,South-eastern Asia,,,360
IND,India,South Asia,Lower middle income,2000,,241.668,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,142,Asia,034,Southern Asia,,,356
IND,India,South Asia,Lower middle income,2005,,338.637,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,142,Asia,034,Southern Asia,,,356
IND,India,South Asia,Lower middle income,2010,,369.412,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,142,Asia,034,Southern Asia,,,356
